check_ins_id,source_ordinal,raw_trajectory_id,SplitTag,OriginalSplitTag
93162,93162,611_55,ignore,validation
93380,93380,611_55,validation,validation
96405,96405,611_63,ignore,test
96506,96506,611_63,ignore,test
96675,96675,611_63,test,test
102380,102380,611_70,ignore,test
102404,102404,611_70,ignore,test
102658,102658,611_70,ignore,test
102668,102668,611_70,ignore,test
102718,102718,611_70,test,test
23,23,612_1,ignore,train
304,305,612_1,train,train
1001,1005,612_1,train,train
1007,1011,612_1,train,train
1011,1015,612_1,train,train
1026,1030,612_1,train,train
1073,1077,612_1,train,train
1368,1368,612_2,ignore,train
1396,1396,612_2,train,train
1964,1968,612_2,train,train
2243,2246,612_2,train,train
2276,2279,612_2,train,train
2397,2397,612_2,train,train
2608,2609,612_2,train,train
3459,3461,612_3,ignore,train
3825,3828,612_3,train,train
4270,4271,612_3,train,train
4308,4310,612_3,train,train
4670,4675,612_3,train,train
5504,5510,612_3,train,train
5585,5592,612_3,train,train
6739,6740,612_4,ignore,train
7234,7234,612_4,train,train
7277,7277,612_4,train,train
7781,7786,612_4,train,train
7810,7814,612_4,train,train
9318,9318,612_5,ignore,train
9434,9434,612_5,train,train
9596,9596,612_5,train,train
9597,9597,612_5,train,train
10551,10551,612_6,ignore,train
11290,11292,612_6,train,train
11342,11344,612_6,train,train
12020,12023,612_6,train,train
13225,13228,612_7,ignore,train
13259,13263,612_7,train,train
13884,13886,612_7,train,train
15081,15082,612_8,ignore,train
15387,15392,612_8,train,train
15417,15424,612_8,train,train
15606,15611,612_8,train,train
15712,15715,612_8,train,train
17318,17322,612_9,ignore,train
17394,17399,612_9,train,train
17428,17433,612_9,train,train
17941,17944,612_9,train,train
18183,18183,612_9,train,train
18591,18593,612_9,train,train
18712,18712,612_9,train,train
19356,19358,612_9,train,train
19504,19508,612_9,train,train
19602,19608,612_9,train,train
23650,23650,612_10,ignore,train
24604,24610,612_10,train,train
24715,24721,612_10,train,train
25087,25091,612_10,train,train
25862,25863,612_10,train,train
26009,26012,612_10,train,train
26352,26362,612_10,train,train
26754,26760,612_10,train,train
26816,26821,612_10,train,train
27189,27190,612_10,train,train
36882,36882,612_14,ignore,train
36963,36964,612_14,train,train
37532,37536,612_14,train,train
38189,38193,612_14,train,train
38359,38366,612_14,train,train
38365,38372,612_14,train,train
38394,38401,612_14,train,train
38872,38881,612_14,train,train
38939,38945,612_14,train,train
41163,41164,612_16,ignore,train
41164,41165,612_16,train,train
41246,41247,612_16,train,train
41718,41721,612_16,train,train
43014,43014,612_18,ignore,train
43466,43466,612_18,train,train
43527,43528,612_18,train,train
43646,43648,612_18,train,train
43763,43768,612_18,train,train
44176,44182,612_19,ignore,train
44565,44566,612_19,train,train
44868,44870,612_19,train,train
45110,45116,612_19,train,train
45536,45536,612_19,train,train
45670,45671,612_19,train,train
46201,46203,612_19,train,train
46737,46738,612_19,train,train
47643,47643,612_20,ignore,train
47687,47687,612_20,train,train
47797,47797,612_20,train,train
50427,50427,612_22,ignore,train
50588,50588,612_22,train,train
50643,50644,612_22,train,train
51452,51452,612_22,train,train
53225,53227,612_23,ignore,train
53227,53229,612_23,train,train
53391,53391,612_23,train,train
53496,53499,612_23,train,train
53516,53519,612_23,train,train
53519,53522,612_23,train,train
53776,53779,612_23,train,train
56364,56364,612_25,ignore,train
56496,56496,612_25,train,train
56662,56662,612_25,train,train
57366,57370,612_27,ignore,train
57465,57470,612_27,train,train
57750,57750,612_27,train,train
58326,58328,612_27,train,train
70451,70453,612_31,ignore,train
70672,70672,612_31,train,train
70772,70773,612_31,train,train
76353,76353,612_41,ignore,train
76683,76687,612_41,train,train
76709,76713,612_41,train,train
77018,77018,612_41,train,train
6915,6915,613_3,ignore,train
7302,7302,613_3,train,train
8304,8304,613_3,train,train
8947,8947,613_3,train,train
10021,10021,613_4,ignore,train
10478,10478,613_4,train,train
11102,11105,613_4,train,train
11371,11373,613_4,train,train
12050,12053,613_4,train,train
13061,13062,613_4,train,train
13160,13163,613_4,train,train
13998,13998,613_4,train,train
14292,14292,613_4,train,train
23945,23945,613_9,ignore,train
24545,24548,613_9,train,train
25071,25075,613_9,train,train
26418,26426,613_10,ignore,train
26554,26560,613_10,train,train
26766,26772,613_10,train,train
26965,26965,613_10,train,train
27023,27023,613_10,train,train
27334,27338,613_10,train,train
27919,27924,613_10,train,train
28772,28777,613_10,train,train
29359,29366,613_10,train,train
29992,30000,613_10,train,train
30141,30149,613_10,train,train
31030,31031,613_11,ignore,train
31630,31631,613_11,train,train
32112,32112,613_11,train,train
40018,40020,613_15,ignore,train
40200,40202,613_15,train,train
40252,40255,613_15,train,train
45594,45594,613_18,ignore,train
45636,45636,613_18,train,train
46457,46457,613_18,train,train
46655,46655,613_18,train,train
46726,46727,613_18,train,train
50634,50635,613_21,ignore,train
51083,51088,613_21,train,train
51541,51541,613_21,train,train
57239,57239,613_25,ignore,train
57340,57343,613_25,train,train
57401,57406,613_25,train,train
57752,57752,613_25,train,train
57905,57905,613_25,train,train
8125,8125,614_4,ignore,train
8362,8362,614_4,train,train
8576,8581,614_4,train,train
21093,21094,614_6,ignore,train
21143,21146,614_6,train,train
21844,21844,614_6,train,train
25899,25900,614_8,ignore,train
26666,26672,614_8,train,train
26726,26732,614_8,train,train
43650,43652,614_14,ignore,train
43840,43840,614_14,train,train
44566,44567,614_14,train,train
52576,52576,614_15,ignore,train
52671,52671,614_15,train,train
53284,53286,614_15,train,train
53508,53511,614_15,train,train
63665,63666,614_19,ignore,train
63774,63774,614_19,train,train
64266,64266,614_19,train,train
70263,70263,614_26,ignore,train
70306,70308,614_26,train,train
70466,70468,614_26,train,train
70534,70534,614_26,train,train
70787,70790,614_26,train,train
71168,71168,614_26,train,train
76566,76566,614_31,ignore,train
76690,76694,614_31,train,train
77005,77005,614_31,train,train
77040,77040,614_31,train,train
77099,77099,614_31,train,train
91890,91890,614_44,ignore,validation
92058,92058,614_44,ignore,validation
92115,92115,614_44,validation,validation
58,58,615_1,ignore,train
59,59,615_1,train,train
105,105,615_1,train,train
117,117,615_1,train,train
118,118,615_1,train,train
914,918,615_1,train,train
1159,1161,615_1,train,train
1701,1701,615_2,ignore,train
1799,1799,615_2,train,train
1801,1801,615_2,train,train
2247,2250,615_2,train,train
2482,2482,615_2,train,train
2527,2527,615_2,train,train
2528,2528,615_2,train,train
3226,3226,615_2,train,train
3227,3227,615_2,train,train
3235,3235,615_2,train,train
3236,3236,615_2,train,train
4051,4051,615_3,ignore,train
4052,4052,615_3,train,train
4854,4854,615_3,train,train
4913,4913,615_3,train,train
5717,5723,615_3,train,train
5887,5889,615_3,train,train
5888,5890,615_3,train,train
5947,5949,615_3,train,train
5948,5950,615_3,train,train
6975,6975,615_3,train,train
7050,7050,615_3,train,train
7749,7755,615_3,train,train
7753,7759,615_3,train,train
8190,8190,615_3,train,train
8427,8427,615_3,train,train
8808,8812,615_3,train,train
8818,8822,615_3,train,train
9049,9049,615_3,train,train
9106,9106,615_3,train,train
9108,9108,615_3,train,train
9817,9817,615_3,train,train
9895,9895,615_3,train,train
9919,9919,615_3,train,train
10656,10656,615_3,train,train
10657,10657,615_3,train,train
10754,10754,615_3,train,train
10767,10767,615_3,train,train
10768,10768,615_3,train,train
11553,11555,615_3,train,train
11633,11635,615_3,train,train
11697,11698,615_3,train,train
11699,11700,615_3,train,train
12724,12727,615_3,train,train
12850,12850,615_3,train,train
12851,12851,615_3,train,train
12865,12865,615_3,train,train
12866,12866,615_3,train,train
13930,13931,615_3,train,train
14092,14092,615_3,train,train
14118,14118,615_3,train,train
14119,14119,615_3,train,train
14173,14173,615_3,train,train
14174,14174,615_3,train,train
14217,14217,615_3,train,train
14678,14684,615_3,train,train
15130,15130,615_3,train,train
15200,15202,615_3,train,train
15202,15204,615_3,train,train
15605,15610,615_3,train,train
15622,15627,615_3,train,train
15623,15628,615_3,train,train
15911,15911,615_3,train,train
15912,15912,615_3,train,train
15929,15929,615_3,train,train
15930,15930,615_3,train,train
16961,16961,615_3,train,train
16962,16962,615_3,train,train
16995,16995,615_3,train,train
18193,18193,615_3,train,train
18196,18196,615_3,train,train
18927,18927,615_3,train,train
18929,18929,615_3,train,train
19105,19105,615_3,train,train
19111,19111,615_3,train,train
19112,19112,615_3,train,train
20554,20554,615_4,ignore,train
20769,20769,615_4,train,train
20770,20770,615_4,train,train
21578,21580,615_4,train,train
21762,21762,615_4,train,train
21774,21774,615_4,train,train
21775,21775,615_4,train,train
22390,22396,615_4,train,train
22391,22397,615_4,train,train
22705,22705,615_4,train,train
22888,22888,615_5,ignore,train
22889,22889,615_5,train,train
23128,23131,615_5,train,train
23692,23692,615_6,ignore,train
23869,23869,615_6,train,train
24156,24156,615_6,train,train
24845,24851,615_6,train,train
24866,24872,615_6,train,train
24867,24873,615_6,train,train
25905,25906,615_6,train,train
25906,25907,615_6,train,train
26298,26307,615_6,train,train
26452,26458,615_6,train,train
26583,26589,615_6,train,train
26894,26894,615_6,train,train
27003,27003,615_6,train,train
27827,27833,615_6,train,train
27857,27862,615_6,train,train
28073,28076,615_6,train,train
28194,28196,615_6,train,train
28195,28197,615_6,train,train
28213,28215,615_6,train,train
32762,32762,615_8,ignore,train
32947,32947,615_8,train,train
33905,33909,615_8,train,train
33911,33915,615_8,train,train
35170,35178,615_8,train,train
36624,36624,615_9,ignore,train
36854,36854,615_9,train,train
36919,36919,615_9,train,train
36928,36928,615_9,train,train
37832,37833,615_9,train,train
37846,37847,615_9,train,train
38576,38587,615_9,train,train
44442,44444,615_12,ignore,train
44597,44597,615_12,train,train
44645,44645,615_12,train,train
44646,44646,615_12,train,train
73300,73303,615_15,ignore,train
73534,73534,615_15,train,train
73535,73535,615_15,train,train
29291,29296,616_5,ignore,train
29893,29901,616_5,train,train
30132,30140,616_5,train,train
30432,30432,616_5,train,train
30433,30433,616_5,train,train
30654,30654,616_5,train,train
30682,30682,616_5,train,train
30750,30751,616_5,train,train
30778,30779,616_5,train,train
30797,30798,616_5,train,train
30876,30877,616_5,train,train
30939,30940,616_5,train,train
31487,31488,616_5,train,train
31490,31491,616_5,train,train
31737,31737,616_5,train,train
31825,31825,616_5,train,train
32635,32635,616_5,train,train
32638,32638,616_5,train,train
32951,32951,616_5,train,train
33986,33990,616_5,train,train
34319,34320,616_5,train,train
34927,34935,616_5,train,train
34934,34942,616_5,train,train
35461,35463,616_5,train,train
35844,35852,616_5,train,train
36324,36329,616_5,train,train
36761,36761,616_5,train,train
37426,37430,616_5,train,train
37707,37708,616_5,train,train
37854,37855,616_5,train,train
37855,37856,616_5,train,train
37894,37895,616_5,train,train
37930,37931,616_5,train,train
37961,37962,616_5,train,train
38945,38951,616_5,train,train
38967,38973,616_5,train,train
39061,39066,616_5,train,train
39063,39068,616_5,train,train
39204,39210,616_5,train,train
39576,39577,616_5,train,train
39716,39717,616_5,train,train
39778,39780,616_5,train,train
40098,40100,616_5,train,train
40291,40295,616_5,train,train
40429,40434,616_5,train,train
40430,40435,616_5,train,train
41124,41125,616_6,ignore,train
41682,41684,616_6,train,train
42177,42179,616_6,train,train
42420,42420,616_7,ignore,train
42592,42594,616_7,train,train
42769,42775,616_7,train,train
42770,42776,616_7,train,train
42801,42801,616_8,ignore,train
42802,42802,616_8,train,train
43045,43045,616_8,train,train
43235,43235,616_8,train,train
43318,43318,616_8,train,train
43496,43496,616_8,train,train
45638,45638,616_9,ignore,train
45832,45836,616_9,train,train
45833,45837,616_9,train,train
46097,46101,616_9,train,train
46217,46218,616_9,train,train
46301,46301,616_9,train,train
46470,46470,616_9,train,train
46711,46711,616_9,train,train
46858,46862,616_9,train,train
46940,46940,616_10,ignore,train
47206,47206,616_10,train,train
47208,47208,616_10,train,train
47209,47209,616_10,train,train
47211,47211,616_10,train,train
49256,49258,616_11,ignore,train
49663,49669,616_11,train,train
49787,49787,616_11,train,train
50201,50201,616_11,train,train
50365,50365,616_11,train,train
50366,50366,616_11,train,train
50369,50369,616_11,train,train
50840,50845,616_11,train,train
50841,50846,616_11,train,train
50842,50847,616_11,train,train
51252,51253,616_11,train,train
51253,51254,616_11,train,train
51418,51418,616_11,train,train
51421,51421,616_11,train,train
52071,52071,616_11,train,train
52264,52264,616_11,train,train
52448,52448,616_11,train,train
52542,52542,616_11,train,train
52544,52544,616_11,train,train
52545,52545,616_11,train,train
52987,52991,616_11,train,train
62575,62575,616_18,ignore,train
62697,62697,616_18,train,train
63199,63199,616_18,train,train
65280,65281,616_20,ignore,train
65430,65433,616_20,train,train
65431,65434,616_20,train,train
65432,65435,616_20,train,train
65814,65814,616_20,train,train
66759,66759,616_21,ignore,train
66760,66760,616_21,train,train
66763,66763,616_21,train,train
67508,67508,616_21,train,train
70089,70089,616_24,ignore,train
70090,70090,616_24,train,train
70159,70159,616_24,train,train
70160,70160,616_24,train,train
75194,75549,616_29,ignore,train
75236,74673,616_29,train,train
75313,74750,616_29,train,train
47828,47828,617_2,ignore,train
47972,47973,617_2,train,train
47977,47978,617_2,train,train
48008,48009,617_2,train,train
48653,48654,617_2,train,train
48752,48755,617_2,train,train
49087,49087,617_2,train,train
49166,49166,617_2,train,train
49255,49257,617_2,train,train
49349,49356,617_2,train,train
49415,49422,617_2,train,train
50186,50186,617_3,ignore,train
50249,50249,617_3,train,train
50297,50297,617_3,train,train
50351,50351,617_3,train,train
50363,50363,617_3,train,train
55134,55136,617_4,ignore,train
55146,55148,617_4,train,train
55837,55837,617_4,train,train
56036,56036,617_4,train,train
56606,56606,617_4,train,train
56651,56651,617_4,train,train
56756,56760,617_4,train,train
56804,56810,617_4,train,train
56811,56817,617_4,train,train
56858,56865,617_4,train,train
57138,57138,617_5,ignore,train
57421,57426,617_5,train,train
57460,57465,617_5,train,train
57466,57471,617_5,train,train
57476,57481,617_5,train,train
57835,57835,617_5,train,train
57845,57845,617_5,train,train
57846,57846,617_5,train,train
57862,57862,617_5,train,train
57889,57889,617_5,train,train
57892,57892,617_5,train,train
57900,57900,617_5,train,train
57901,57901,617_5,train,train
58016,58018,617_5,train,train
58063,58066,617_5,train,train
58394,58395,617_5,train,train
58441,58441,617_5,train,train
58641,58641,617_6,ignore,train
58642,58642,617_6,train,train
58695,58695,617_6,train,train
58696,58696,617_6,train,train
58796,58798,617_6,train,train
58797,58799,617_6,train,train
59079,59081,617_6,train,train
59317,59317,617_7,ignore,train
59473,59476,617_7,train,train
59730,59730,617_7,train,train
59733,59733,617_7,train,train
63866,63866,617_8,ignore,train
63996,63996,617_8,train,train
64014,64014,617_8,train,train
64033,64033,617_8,train,train
64098,64098,617_8,train,train
64120,64120,617_8,train,train
64129,64129,617_8,train,train
64375,64375,617_8,train,train
64475,64475,617_8,train,train
64540,64542,617_8,train,train
64548,64550,617_8,train,train
64614,64616,617_8,train,train
64780,64782,617_8,train,train
64996,64996,617_8,train,train
65010,65010,617_8,train,train
65043,65043,617_8,train,train
65109,65109,617_8,train,train
65287,65289,617_9,ignore,train
65359,65362,617_9,train,train
65576,65579,617_9,train,train
65792,65792,617_9,train,train
65892,65892,617_9,train,train
66587,66587,617_9,train,train
66858,66861,617_9,train,train
66915,66918,617_9,train,train
66918,66921,617_9,train,train
66949,66952,617_9,train,train
66960,66963,617_9,train,train
66969,66972,617_9,train,train
66973,66976,617_9,train,train
67155,67158,617_9,train,train
67347,67347,617_9,train,train
67608,67608,617_9,train,train
67614,67614,617_9,train,train
67637,67638,617_9,train,train
67648,67650,617_9,train,train
67681,67687,617_9,train,train
67695,67701,617_9,train,train
67698,67704,617_9,train,train
67776,67776,617_9,train,train
67780,67780,617_9,train,train
67781,67781,617_9,train,train
68100,68106,617_9,train,train
68317,68323,617_9,train,train
68605,68605,617_9,train,train
68619,68619,617_9,train,train
68768,68768,617_9,train,train
68776,68776,617_9,train,train
68815,68816,617_9,train,train
68822,68823,617_9,train,train
68830,68831,617_9,train,train
68841,68842,617_9,train,train
69028,69029,617_9,train,train
69224,69224,617_9,train,train
69331,69331,617_9,train,train
69332,69332,617_9,train,train
69431,69432,617_9,train,train
69578,69578,617_9,train,train
69622,69622,617_9,train,train
69774,69774,617_10,ignore,train
69834,69834,617_10,train,train
69835,69835,617_10,train,train
69840,69840,617_10,train,train
69861,69861,617_10,train,train
69880,69880,617_10,train,train
70182,70182,617_11,ignore,train
70185,70185,617_11,train,train
70194,70194,617_11,train,train
70231,70231,617_11,train,train
70286,70287,617_11,train,train
70317,70319,617_11,train,train
70346,70348,617_11,train,train
70398,70400,617_11,train,train
70420,70422,617_11,train,train
70428,70430,617_11,train,train
70433,70435,617_11,train,train
70447,70449,617_11,train,train
70694,70694,617_11,train,train
70700,70700,617_11,train,train
70701,70701,617_11,train,train
70809,70812,617_11,train,train
70815,70818,617_11,train,train
71040,71040,617_11,train,train
71276,71280,617_11,train,train
71409,71413,617_11,train,train
71522,71522,617_11,train,train
71578,71578,617_11,train,train
71579,71579,617_11,train,train
71672,71672,617_12,ignore,train
71683,71683,617_12,train,train
71690,71690,617_12,train,train
71765,71768,617_12,train,train
71778,71782,617_12,train,train
71909,71910,617_12,train,train
72059,72059,617_13,ignore,train
72245,72245,617_13,train,train
72249,72249,617_13,train,train
72875,72876,617_14,ignore,train
72907,72908,617_14,train,train
73062,73062,617_14,train,train
73467,73467,617_15,ignore,train
73471,73471,617_15,train,train
73491,73491,617_15,train,train
73587,73587,617_15,train,train
73621,73623,617_15,train,train
73642,73644,617_15,train,train
73657,73659,617_15,train,train
73757,73757,617_15,train,train
73769,73769,617_15,train,train
73834,73834,617_15,train,train
73947,73947,617_15,train,train
73954,73954,617_15,train,train
73987,73987,617_15,train,train
74644,74999,617_18,ignore,train
74651,75006,617_18,train,train
74662,75017,617_18,train,train
74703,75058,617_18,train,train
74733,75088,617_18,train,train
74809,75167,617_18,train,train
74979,75334,617_18,train,train
74998,75353,617_18,train,train
75013,75368,617_18,train,train
75015,75370,617_18,train,train
75068,75423,617_18,train,train
75159,75514,617_18,train,train
75164,75519,617_18,train,train
75177,75532,617_18,train,train
75760,75760,617_19,ignore,train
75799,75799,617_19,train,train
75800,75800,617_19,train,train
76521,76521,617_20,ignore,train
76525,76525,617_20,train,train
76555,76555,617_20,train,train
76599,76599,617_20,train,train
76621,76621,617_20,train,train
76743,76747,617_20,train,train
76753,76757,617_20,train,train
76776,76780,617_20,train,train
76805,76809,617_20,train,train
77056,77056,617_20,train,train
77057,77057,617_20,train,train
77291,77294,617_20,train,train
77624,77624,617_22,ignore,train
77640,77640,617_22,train,train
77671,77671,617_22,train,train
77677,77677,617_22,train,train
77808,77808,617_22,train,train
77809,77809,617_22,train,train
77966,77966,617_22,train,train
77985,77985,617_22,train,train
77992,77992,617_22,train,train
78029,78029,617_22,train,train
79348,79348,617_24,ignore,train
79414,79414,617_24,train,train
79717,79717,617_24,train,train
79850,79850,617_24,train,train
80249,80249,617_24,train,train
80305,80305,617_24,train,train
80690,80690,617_24,train,train
81075,81075,617_24,train,train
81360,81360,617_24,train,train
81535,81535,617_25,ignore,train
81576,81576,617_25,train,train
81672,81672,617_25,train,train
81741,81741,617_25,train,train
81792,81792,617_25,train,train
82262,82262,617_26,ignore,train
82314,82314,617_26,train,train
82446,82446,617_26,train,train
82504,82504,617_26,train,train
82733,82733,617_26,train,train
83064,83064,617_26,train,train
83268,83268,617_27,ignore,validation
83290,83290,617_27,ignore,validation
83291,83291,617_27,ignore,validation
83410,83410,617_27,ignore,validation
83579,83579,617_27,ignore,validation
83611,83611,617_27,ignore,validation
83658,83658,617_27,ignore,validation
83659,83659,617_27,ignore,validation
83689,83689,617_27,ignore,validation
83920,83920,617_27,ignore,validation
83921,83921,617_27,ignore,validation
84019,84019,617_27,validation,validation
84198,84198,617_28,ignore,validation
84318,84318,617_28,ignore,validation
84340,84340,617_28,ignore,validation
84547,84547,617_28,ignore,validation
84548,84548,617_28,ignore,validation
84557,84557,617_28,ignore,validation
84585,84585,617_28,ignore,validation
84837,84837,617_28,ignore,validation
84875,84875,617_28,validation,validation
84996,84996,617_29,ignore,validation
85016,85016,617_29,ignore,validation
85049,85049,617_29,ignore,validation
85153,85153,617_29,ignore,validation
85154,85154,617_29,ignore,validation
85196,85196,617_29,ignore,validation
85448,85448,617_29,ignore,validation
85713,85713,617_29,ignore,validation
85791,85791,617_29,ignore,validation
85792,85792,617_29,ignore,validation
85805,85805,617_29,ignore,validation
85846,85846,617_29,ignore,validation
85994,85994,617_29,validation,validation
86205,86205,617_30,ignore,validation
86293,86293,617_30,ignore,validation
86317,86317,617_30,ignore,validation
86475,86475,617_30,ignore,validation
86486,86486,617_30,validation,validation
87660,87660,617_32,ignore,validation
87755,87755,617_32,ignore,validation
87756,87756,617_32,validation,validation
88824,88824,617_33,ignore,validation
88825,88825,617_33,ignore,validation
88839,88839,617_33,ignore,validation
88845,88845,617_33,ignore,validation
89008,89008,617_33,ignore,validation
89092,89092,617_33,ignore,validation
89093,89093,617_33,ignore,validation
89226,89226,617_33,ignore,validation
89457,89457,617_33,validation,validation
90573,90573,618_6,ignore,validation
90635,90635,618_6,ignore,validation
90638,90638,618_6,validation,validation
95476,95476,618_9,ignore,test
95483,95483,618_9,ignore,test
95484,95484,618_9,ignore,test
95485,95485,618_9,ignore,test
95488,95488,618_9,ignore,test
95668,95668,618_9,test,test
96220,96220,618_10,ignore,test
96233,96233,618_10,ignore,test
96254,96254,618_10,ignore,test
96255,96255,618_10,ignore,test
96260,96260,618_10,ignore,test
96487,96487,618_10,ignore,test
96535,96535,618_10,ignore,test
96778,96778,618_10,ignore,test
96798,96798,618_10,ignore,test
96823,96823,618_10,ignore,test
97044,97044,618_10,ignore,test
97053,97053,618_10,ignore,test
97054,97054,618_10,test,test
102709,102709,618_11,ignore,test
102710,102710,618_11,ignore,test
102767,102767,618_11,ignore,test
102768,102768,618_11,ignore,test
102777,102777,618_11,ignore,test
102778,102778,618_11,test,test
103555,103555,618_12,ignore,test
103556,103556,618_12,ignore,test
103568,103568,618_12,ignore,test
103607,103607,618_12,ignore,test
103608,103608,618_12,ignore,test
103630,103630,618_12,test,test
246,246,619_1,ignore,train
268,268,619_1,train,train
331,332,619_1,train,train
961,965,619_1,train,train
3064,3064,619_3,ignore,train
3138,3138,619_3,train,train
3319,3319,619_3,train,train
4028,4028,619_4,ignore,train
4098,4098,619_4,train,train
4117,4117,619_4,train,train
4372,4378,619_4,train,train
4702,4705,619_4,train,train
4995,4996,619_4,train,train
5136,5138,619_4,train,train
7237,7237,619_5,ignore,train
7280,7280,619_5,train,train
8204,8204,619_5,train,train
10985,10987,619_6,ignore,train
11134,11137,619_6,train,train
11539,11541,619_6,train,train
11540,11542,619_6,train,train
11747,11748,619_6,train,train
12133,12138,619_6,train,train
12721,12724,619_6,train,train
12723,12726,619_6,train,train
13076,13077,619_6,train,train
13081,13082,619_6,train,train
15333,15338,619_7,ignore,train
15816,15818,619_7,train,train
15817,15819,619_7,train,train
15964,15964,619_7,train,train
16083,16087,619_7,train,train
16193,16201,619_7,train,train
16750,16751,619_7,train,train
17130,17130,619_7,train,train
19092,19092,619_8,ignore,train
19316,19317,619_8,train,train
19946,19949,619_8,train,train
19954,19957,619_8,train,train
19968,19971,619_8,train,train
23958,23958,619_11,ignore,train
24540,24543,619_11,train,train
25109,25113,619_11,train,train
25451,25451,619_11,train,train
26815,26820,619_12,ignore,train
27137,27137,619_12,train,train
28017,28021,619_12,train,train
28646,28648,619_12,train,train
30227,30231,619_13,ignore,train
30243,30248,619_13,train,train
30276,30281,619_13,train,train
30334,30338,619_13,train,train
30405,30408,619_13,train,train
30504,30504,619_13,train,train
31065,31066,619_13,train,train
31621,31622,619_13,train,train
31637,31638,619_13,train,train
31668,31669,619_13,train,train
31687,31688,619_13,train,train
32160,32160,619_13,train,train
32814,32814,619_13,train,train
36024,36030,619_15,ignore,train
36026,36032,619_15,train,train
36103,36109,619_15,train,train
36200,36206,619_15,train,train
36203,36209,619_15,train,train
36840,36840,619_15,train,train
36841,36841,619_15,train,train
38001,38002,619_15,train,train
38004,38005,619_15,train,train
38007,38008,619_15,train,train
38030,38031,619_15,train,train
38072,38074,619_15,train,train
39139,39144,619_15,train,train
39140,39145,619_15,train,train
39232,39238,619_15,train,train
41234,41235,619_17,ignore,train
41330,41331,619_17,train,train
41538,41539,619_17,train,train
41751,41754,619_17,train,train
41771,41774,619_17,train,train
43229,43229,619_19,ignore,train
43252,43252,619_19,train,train
43518,43518,619_19,train,train
48148,48155,619_22,ignore,train
48629,48629,619_22,train,train
49040,49042,619_22,train,train
49371,49378,619_22,train,train
50585,50585,619_23,ignore,train
51210,51211,619_23,train,train
51215,51216,619_23,train,train
51297,51298,619_23,train,train
51736,51739,619_23,train,train
52386,52386,619_23,train,train
52608,52608,619_23,train,train
61485,61486,619_30,ignore,train
61486,61487,619_30,train,train
61788,61788,619_30,train,train
78970,78970,619_39,ignore,train
79241,79241,619_39,train,train
79358,79358,619_39,train,train
79413,79413,619_39,train,train
85461,85461,619_43,ignore,validation
85492,85492,619_43,ignore,validation
85735,85735,619_43,ignore,validation
85821,85821,619_43,validation,validation
8098,8098,620_5,ignore,train
8369,8369,620_5,train,train
8848,8851,620_5,train,train
9311,9311,620_5,train,train
18489,18491,620_9,ignore,train
18862,18862,620_9,train,train
19545,19550,620_9,train,train
20373,20373,620_10,ignore,train
20705,20705,620_10,train,train
21182,21186,620_10,train,train
21724,21725,620_10,train,train
23673,23673,620_11,ignore,train
23802,23801,620_11,train,train
23815,23815,620_11,train,train
23866,23866,620_11,train,train
24246,24246,620_11,train,train
33255,33255,620_12,ignore,train
33314,33314,620_12,train,train
33428,33428,620_12,train,train
34675,34682,620_13,ignore,train
35521,35523,620_13,train,train
35956,35962,620_13,train,train
36984,36985,620_13,train,train
37521,37526,620_13,train,train
37804,37805,620_13,train,train
38976,38982,620_13,train,train
39612,39613,620_13,train,train
39901,39903,620_13,train,train
41136,41137,620_14,ignore,train
41408,41409,620_14,train,train
41928,41933,620_14,train,train
44784,44784,620_17,ignore,train
45328,45328,620_17,train,train
45970,45974,620_17,train,train
46753,46754,620_17,train,train
46927,46927,620_18,ignore,train
47207,47207,620_18,train,train
47552,47552,620_18,train,train
48894,48897,620_19,ignore,train
49539,49546,620_19,train,train
49561,49568,620_19,train,train
51356,51357,620_21,ignore,train
51581,51582,620_21,train,train
51818,51820,620_21,train,train
52285,52285,620_21,train,train
52428,52428,620_21,train,train
52632,52632,620_21,train,train
53933,53933,620_22,ignore,train
54078,54078,620_22,train,train
54422,54426,620_22,train,train
54448,54452,620_22,train,train
55324,55326,620_23,ignore,train
56169,56169,620_23,train,train
56307,56307,620_23,train,train
56752,56755,620_23,train,train
64433,64433,620_30,ignore,train
64456,64456,620_30,train,train
64694,64696,620_30,train,train
64698,64700,620_30,train,train
64997,64997,620_30,train,train
65565,65568,620_31,ignore,train
65826,65826,620_31,train,train
66285,66289,620_31,train,train
66631,66631,620_31,train,train
67080,67083,620_31,train,train
67361,67361,620_31,train,train
67377,67377,620_31,train,train
67515,67515,620_31,train,train
67885,67885,620_32,ignore,train
68250,68257,620_32,train,train
68330,68336,620_32,train,train
68741,68741,620_32,train,train
68911,68912,620_32,train,train
68938,68939,620_32,train,train
69,69,621_1,ignore,train
177,177,621_1,train,train
196,196,621_1,train,train
206,206,621_1,train,train
282,282,621_1,train,train
287,287,621_1,train,train
320,321,621_1,train,train
888,893,621_1,train,train
889,894,621_1,train,train
892,897,621_1,train,train
941,945,621_1,train,train
1045,1049,621_1,train,train
1374,1374,621_2,ignore,train
1795,1795,621_2,train,train
1918,1920,621_2,train,train
1921,1923,621_2,train,train
2241,2244,621_2,train,train
2275,2278,621_2,train,train
2346,2346,621_2,train,train
2898,2898,621_2,train,train
2926,2926,621_2,train,train
3194,3194,621_2,train,train
3233,3233,621_2,train,train
