check_ins_id,source_ordinal,raw_trajectory_id,SplitTag,OriginalSplitTag
165149,226952,35657,train,train
165150,226953,35657,train,train
165166,226979,35657,train,train
166795,229303,35658,ignore,train
166797,229305,35658,train,train
166798,229306,35658,train,train
167748,230572,35658,train,train
167811,230692,35658,train,train
167821,230706,35658,train,train
167856,230756,35658,train,train
167857,230757,35658,train,train
167956,230911,35658,train,train
167961,230917,35658,train,train
167963,230920,35658,train,train
167979,230941,35658,train,train
167984,230949,35658,train,train
169081,232491,35658,train,train
169082,232492,35658,train,train
169083,232493,35658,train,train
169100,232517,35658,train,train
169152,232595,35658,train,train
170960,235369,35659,ignore,train
170961,235370,35659,train,train
170992,235420,35659,train,train
170995,235425,35659,train,train
170999,235433,35659,train,train
171033,235479,35659,train,train
171097,235575,35659,train,train
171291,235836,35659,train,train
172206,237160,35659,train,train
173122,238618,35660,ignore,train
173135,238641,35660,train,train
173145,238662,35660,train,train
173778,239658,35661,ignore,train
173780,239661,35661,train,train
174655,240906,35661,train,train
174658,240911,35661,train,train
176148,242855,35661,train,train
176159,242869,35661,train,train
177083,244061,35661,train,train
177086,244064,35661,train,train
178757,246307,35661,train,train
178802,246369,35661,train,train
178806,246373,35661,train,train
178921,246535,35661,train,train
178924,246539,35661,train,train
178974,246615,35661,train,train
178975,246616,35661,train,train
178977,246618,35661,train,train
181449,249824,35661,train,train
181451,249826,35661,train,train
181453,249829,35661,train,train
181546,249956,35661,train,train
181642,250082,35661,train,train
181985,250543,35661,train,train
182465,251171,35661,train,train
182467,251174,35661,train,train
182501,251230,35661,train,train
182503,251233,35661,train,train
182535,251279,35661,train,train
183299,252183,35661,train,train
183303,252191,35661,train,train
184619,253986,35661,train,train
184623,253992,35661,train,train
185440,255097,35661,train,train
185447,255105,35661,train,train
185449,255107,35661,train,train
185984,255843,35661,train,train
185999,255860,35661,train,train
187201,257554,35661,train,train
187668,258237,35661,train,train
187716,258302,35661,train,train
187736,258327,35661,train,train
187819,258442,35661,train,train
187877,258516,35661,train,train
187896,258541,35661,train,train
188769,259740,35661,train,train
188854,259869,35661,train,train
188866,259891,35661,train,train
188870,259898,35661,train,train
188915,259967,35661,train,train
188933,259995,35661,train,train
189182,260382,35661,train,train
189217,260429,35661,train,train
189293,260557,35661,train,train
189670,261114,35661,train,train
189754,261231,35661,train,train
189757,261235,35661,train,train
189812,261329,35661,train,train
189816,261333,35661,train,train
189902,261474,35661,train,train
189940,261533,35661,train,train
189992,261622,35661,train,train
190027,261669,35661,train,train
190029,261671,35661,train,train
190033,261675,35661,train,train
190063,261722,35661,train,train
190064,261723,35661,train,train
190084,261754,35661,train,train
190090,261766,35661,train,train
190222,261950,35661,train,train
190400,262185,35661,train,train
190402,262187,35661,train,train
191249,263248,35661,train,train
191924,264208,35661,train,train
191970,264268,35661,train,train
191971,264269,35661,train,train
192059,264386,35661,train,train
192062,264390,35661,train,train
192065,264393,35661,train,train
192068,264397,35661,train,train
192129,264489,35661,train,train
192335,264801,35661,train,train
192337,264803,35661,train,train
192390,264874,35661,train,train
192395,264879,35661,train,train
192445,264956,35661,train,train
192448,264960,35661,train,train
192468,264989,35661,train,train
192484,265014,35661,train,train
192500,265035,35661,train,train
192886,265598,35661,train,train
192888,265600,35661,train,train
193787,266619,35662,ignore,train
193802,266635,35662,train,train
193845,266686,35662,train,train
193912,266765,35662,train,train
194234,267275,35662,train,train
194252,267308,35662,train,train
194971,268275,35662,train,train
194975,268281,35662,train,train
195066,268395,35662,train,train
195620,269183,35662,train,train
195696,269286,35662,train,train
195828,269480,35662,train,train
195830,269482,35662,train,train
196849,270754,35662,train,train
197037,271019,35662,train,train
197047,271030,35662,train,train
197049,271032,35662,train,train
197090,271085,35662,train,train
197093,271088,35662,train,train
197109,271113,35662,train,train
197599,271711,35662,train,train
197601,271714,35662,train,train
197603,271717,35662,train,train
197692,271832,35662,train,train
197695,271836,35662,train,train
197744,271896,35662,train,train
197799,271971,35662,train,train
198488,272892,35662,train,train
198490,272894,35662,train,train
198491,272895,35662,train,train
200354,275346,35662,train,train
200355,275347,35662,train,train
200421,275437,35662,train,train
200425,275442,35662,train,train
200429,275446,35662,train,train
200479,275521,35662,train,train
200565,275640,35662,train,train
200586,275674,35662,train,train
200684,275825,35662,train,train
201004,276276,35662,train,train
201086,276392,35662,train,train
201087,276393,35662,train,train
201134,276450,35662,train,train
201171,276504,35662,train,train
201184,276518,35662,train,train
201382,276782,35662,train,train
201389,276790,35662,train,train
201390,276791,35662,train,train
202323,278105,35662,train,train
202331,278117,35662,train,train
202332,278119,35662,train,train
202377,278192,35662,train,train
202379,278195,35662,train,train
202394,278217,35662,train,train
202683,278655,35662,train,train
203159,279370,35662,train,train
203389,279719,35662,train,train
203629,280085,35662,train,train
203632,280089,35662,train,train
203674,280153,35662,train,train
203676,280156,35662,train,train
203709,280202,35662,train,train
203720,280218,35662,train,train
204616,281575,35662,train,train
204620,281579,35662,train,train
204651,281623,35662,train,train
204654,281626,35662,train,train
204675,281649,35662,train,train
204687,281663,35662,train,train
205016,282083,35662,train,train
205029,282104,35662,train,train
205030,282105,35662,train,train
205048,282129,35662,train,train
205049,282131,35662,train,train
205058,282143,35662,train,train
205059,282144,35662,train,train
205094,282184,35662,train,train
206988,284943,35662,train,train
207055,285022,35662,train,train
207059,285026,35662,train,train
207062,285030,35662,train,train
207076,285048,35662,train,train
207077,285049,35662,train,train
207094,285073,35662,train,train
207137,285129,35662,train,train
207144,285136,35662,train,train
207145,285137,35662,train,train
209182,287951,35662,train,train
209633,288480,35662,train,train
209729,288612,35662,train,train
210425,289636,35662,train,train
210471,289724,35663,ignore,train
210473,289726,35663,train,train
210495,289763,35663,train,train
210570,289919,35663,train,train
210571,289920,35663,train,train
211021,290715,35664,ignore,train
211043,290746,35664,train,train
211044,290748,35664,train,train
211101,290873,35664,train,train
211103,290880,35664,train,train
211833,292007,35665,ignore,train
212084,292456,35665,train,train
212085,292457,35665,train,train
212096,292474,35665,train,train
212100,292482,35665,train,train
212159,292588,35665,train,train
212160,292589,35665,train,train
212460,293076,35666,ignore,train
212467,293085,35666,train,train
212477,293099,35666,train,train
212500,293135,35666,train,train
212504,293143,35666,train,train
212657,293370,35666,train,train
214053,295444,35666,train,train
214054,295447,35666,train,train
214097,295515,35666,train,train
214596,296273,35666,train,train
214602,296280,35666,train,train
215135,297048,35666,train,train
215181,297114,35666,train,train
215183,297116,35666,train,train
215191,297125,35666,train,train
215684,297877,35666,train,train
216074,298462,35666,train,train
216354,298900,35666,train,train
216417,298996,35666,train,train
216432,299017,35666,train,train
216434,299019,35666,train,train
216439,299027,35666,train,train
216444,299033,35666,train,train
216509,299140,35666,train,train
216514,299146,35666,train,train
216515,299147,35666,train,train
217736,300883,35666,train,train
218496,302031,35666,train,train
219539,303719,35667,ignore,train
219542,303722,35667,train,train
219583,303790,35667,train,train
219586,303793,35667,train,train
219588,303795,35667,train,train
220369,304903,35667,train,train
220406,304952,35667,train,train
220408,304956,35667,train,train
220437,304999,35667,train,train
220439,305003,35667,train,train
220717,305408,35667,train,train
221123,305995,35667,train,train
221202,306126,35667,train,train
221204,306128,35667,train,train
221225,306163,35667,train,train
221226,306164,35667,train,train
221239,306185,35667,train,train
222472,307932,35668,ignore,train
223614,309489,35668,train,train
223626,309507,35668,train,train
224098,310150,35668,train,train
224124,310192,35668,train,train
224143,310214,35668,train,train
224335,310485,35668,train,train
224467,310669,35668,train,train
224514,310723,35668,train,train
225022,311398,35668,train,train
225025,311402,35668,train,train
225026,311403,35668,train,train
225050,311434,35668,train,train
225127,311528,35668,train,train
225128,311529,35668,train,train
225129,311530,35668,train,train
225163,311578,35668,train,train
225232,311671,35668,train,train
226395,313248,35668,train,train
226396,313249,35668,train,train
226458,313345,35668,train,train
226499,313413,35668,train,train
226509,313424,35668,train,train
226538,313462,35668,train,train
226900,313993,35668,train,train
227697,315011,35668,train,train
227722,315044,35668,train,train
227803,315142,35668,train,train
227805,315145,35668,train,train
229803,317912,35668,train,train
229868,318003,35668,train,train
229869,318004,35668,train,train
229901,318055,35668,train,train
229919,318079,35668,train,train
230051,318268,35668,train,train
230889,319533,35669,ignore,train
230891,319535,35669,train,train
231670,320760,35669,train,train
231710,320819,35669,train,train
231712,320823,35669,train,train
231755,320893,35669,train,train
231759,320899,35669,train,train
231768,320915,35669,train,train
231818,320996,35669,train,train
232269,321677,35669,train,train
232270,321678,35669,train,train
232288,321708,35669,train,train
232306,321737,35669,train,train
232320,321754,35669,train,train
232325,321762,35669,train,train
232481,322038,35669,train,train
232483,322041,35669,train,train
232484,322042,35669,train,train
232781,322492,35670,ignore,train
232787,322500,35670,train,train
233117,326344,35670,train,train
233118,326345,35670,train,train
233119,326346,35670,train,train
234191,327950,35670,train,train
234211,327982,35670,train,train
234221,327994,35670,train,train
234260,328051,35670,train,train
234263,328055,35670,train,train
234317,328139,35670,train,train
234413,328288,35670,train,train
235827,323313,35671,ignore,train
235841,323336,35671,train,train
235865,323366,35671,train,train
235921,323446,35671,train,train
235924,323449,35671,train,train
236764,324667,35671,train,train
238103,330468,35672,ignore,train
238404,330951,35672,train,train
238462,331049,35672,train,train
238472,331066,35672,train,train
238482,331085,35672,train,train
238705,331424,35672,train,train
238712,331432,35672,train,train
239543,332764,35673,ignore,train
239581,332836,35673,train,train
239973,333502,35674,ignore,train
239974,333504,35674,train,train
239975,333505,35674,train,train
240027,333588,35674,train,train
240028,333590,35674,train,train
240057,333642,35674,train,train
240079,333681,35674,train,train
240084,333693,35674,train,train
240728,334868,35675,ignore,train
240730,334870,35675,train,train
240775,334942,35675,train,train
240778,334946,35675,train,train
240818,335005,35675,train,train
240821,335012,35675,train,train
241068,335362,35675,train,train
241079,335374,35675,train,train
242471,337509,35675,train,train
242474,337513,35675,train,train
242479,337518,35675,train,train
245885,342821,35676,ignore,train
245889,342825,35676,train,train
245954,342913,35676,train,train
246015,342989,35676,train,train
246052,343032,35676,train,train
247941,345600,35676,train,train
247959,345627,35676,train,train
247960,345628,35676,train,train
247972,345651,35676,train,train
247973,345652,35676,train,train
248012,345711,35676,train,train
248013,345712,35676,train,train
248022,345731,35676,train,train
248517,346493,35676,train,train
249060,347241,35676,train,train
249534,347935,35676,train,train
249555,347965,35676,train,train
249612,348052,35676,train,train
249704,348180,35676,train,train
249705,348182,35676,train,train
249722,348208,35676,train,train
249770,348274,35676,train,train
249772,348276,35676,train,train
249958,348586,35677,ignore,train
250044,348726,35677,train,train
250550,349609,35677,train,train
252076,352107,35678,ignore,train
252098,352143,35678,train,train
252099,352144,35678,train,train
252274,352436,35679,ignore,train
252340,352533,35679,train,train
252400,352614,35679,train,train
252402,352616,35679,train,train
252404,352618,35679,train,train
252449,352675,35679,train,train
252451,352678,35679,train,train
252530,352778,35679,train,train
253925,354730,35679,train,train
253942,354764,35679,train,train
253970,354815,35679,train,train
253971,354817,35679,train,train
253972,354818,35679,train,train
254006,354876,35679,train,train
254008,354879,35679,train,train
254038,354931,35679,train,train
254164,355114,35679,train,train
254190,355145,35679,train,train
254210,355177,35679,train,train
254227,355198,35679,train,train
254228,355199,35679,train,train
254250,355229,35679,train,train
254251,355230,35679,train,train
254285,355272,35679,train,train
254288,355276,35679,train,train
254338,355349,35679,train,train
254600,355680,35679,train,train
254634,355729,35679,train,train
255937,357478,35679,train,train
255948,357492,35679,train,train
255950,357495,35679,train,train
255963,357519,35679,train,train
256010,357589,35679,train,train
256012,357591,35679,train,train
256032,357623,35679,train,train
256437,358196,35679,train,train
256709,358545,35679,train,train
256856,358733,35679,train,train
256857,358735,35679,train,train
256858,358736,35679,train,train
256883,358770,35679,train,train
256984,358909,35679,train,train
256985,358911,35679,train,train
257057,359012,35679,train,train
257059,359014,35679,train,train
257115,359091,35679,train,train
257122,359101,35679,train,train
257157,359144,35679,train,train
258349,360755,35679,train,train
258351,360757,35679,train,train
258705,361267,35679,train,train
258719,361283,35679,train,train
258722,361286,35679,train,train
258750,361316,35679,train,train
258767,361338,35679,train,train
258804,361384,35679,train,train
258805,361385,35679,train,train
258811,361393,35679,train,train
259427,362257,35679,train,train
259595,362484,35679,train,train
259628,362536,35679,train,train
259629,362537,35679,train,train
259672,362592,35679,train,train
260554,363690,35679,train,train
260577,363722,35679,train,train
260593,363747,35679,train,train
260597,363754,35679,train,train
260671,363880,35679,train,train
261075,364450,35679,train,train
261149,364536,35679,train,train
261150,364537,35679,train,train
261151,364538,35679,train,train
261185,364581,35679,train,train
261186,364582,35679,train,train
261219,364632,35679,train,train
261221,364634,35679,train,train
262539,366452,35679,train,train
262541,366454,35679,train,train
262556,366474,35679,train,train
262562,366481,35679,train,train
262563,366482,35679,train,train
263009,367118,35679,train,train
264869,369800,35679,train,train
264899,369850,35679,train,train
264921,369878,35679,train,train
264922,369879,35679,train,train
264936,369901,35679,train,train
264942,369910,35679,train,train
264962,369936,35679,train,train
265191,370258,35679,train,train
265193,370260,35679,train,train
265203,370271,35679,train,train
265206,370274,35679,train,train
265234,370306,35679,train,train
265270,370355,35679,train,train
266789,372539,35679,train,train
266821,372579,35679,train,train
266945,372758,35679,train,train
266960,372778,35679,train,train
266967,372787,35679,train,train
267592,373655,35679,train,train
267624,373705,35679,train,train
267625,373707,35679,train,train
267659,373775,35679,train,train
267703,373855,35679,train,train
267704,373856,35679,train,train
267733,373896,35679,train,train
269659,376771,35680,ignore,train
269669,376790,35680,train,train
269670,376791,35680,train,train
269682,376812,35680,train,train
269683,376814,35680,train,train
269686,376819,35680,train,train
269709,376858,35680,train,train
269710,376859,35680,train,train
269739,376907,35680,train,train
269836,377065,35680,train,train
269859,377093,35680,train,train
269860,377094,35680,train,train
269900,377143,35680,train,train
269902,377145,35680,train,train
269936,377198,35680,train,train
269939,377201,35680,train,train
269970,377244,35680,train,train
271624,379414,35680,train,train
271627,379420,35680,train,train
271628,379421,35680,train,train
271638,379438,35680,train,train
271641,379442,35680,train,train
271658,379478,35680,train,train
271659,379479,35680,train,train
271675,379503,35680,train,train
271845,379789,35680,train,train
272377,380523,35680,train,train
272480,380663,35680,train,train
272558,380778,35680,train,train
272581,380804,35680,train,train
272582,380805,35680,train,train
272674,380933,35680,train,train
272676,380935,35680,train,train
272729,381004,35680,train,train
272732,381008,35680,train,train
272791,381083,35680,train,train
273927,382631,35680,train,train
274021,382796,35680,train,train
274022,382797,35680,train,train
274035,382824,35680,train,train
274122,382969,35680,train,train
274123,382970,35680,train,train
274146,383004,35680,train,train
274148,383006,35680,train,train
274185,383056,35680,train,train
274190,383064,35680,train,train
274219,383100,35680,train,train
274220,383101,35680,train,train
274246,383133,35680,train,train
274280,383176,35680,train,train
274316,383231,35680,train,train
274354,383280,35680,train,train
275442,384946,35681,ignore,train
275447,384952,35681,train,train
275448,384953,35681,train,train
275472,384985,35681,train,train
278477,389089,35682,ignore,train
278857,389676,35682,train,train
278880,389714,35682,train,train
278883,389720,35682,train,train
278907,389753,35682,train,train
278928,389777,35682,train,train
279086,389986,35682,train,train
279087,389987,35682,train,train
279088,389988,35682,train,train
279165,390092,35682,train,train
279166,390093,35682,train,train
279229,390171,35682,train,train
279235,390179,35682,train,train
279236,390180,35682,train,train
279325,390295,35682,train,train
280547,392117,35683,ignore,train
280659,392313,35683,train,train
281952,394434,35684,ignore,train
281959,394449,35684,train,train
281960,394450,35684,train,train
282274,394992,35684,train,train
282286,395011,35684,train,train
282299,395031,35684,train,train
283809,397177,35684,train,train
283823,397208,35684,train,train
283836,397226,35684,train,train
283837,397227,35684,train,train
283864,397276,35684,train,train
283865,397277,35684,train,train
283870,397283,35684,train,train
284449,398105,35684,train,train
284452,398108,35684,train,train
284564,398265,35684,train,train
284565,398267,35684,train,train
284595,398308,35684,train,train
284596,398309,35684,train,train
284731,398509,35684,train,train
285895,400120,35684,train,train
285896,400121,35684,train,train
285909,400142,35684,train,train
285954,400202,35684,train,train
286038,400322,35684,train,train
286039,400323,35684,train,train
286047,400331,35684,train,train
286811,401468,35684,train,train
286812,401469,35684,train,train
287363,402255,35685,ignore,train
287391,402317,35685,train,train
287392,402318,35685,train,train
287414,402361,35685,train,train
288562,404037,35685,train,train
288626,404141,35685,train,train
289054,404765,35685,train,train
289059,404775,35685,train,train
289060,404776,35685,train,train
289061,404777,35685,train,train
289080,404815,35685,train,train
289081,404816,35685,train,train
289082,404817,35685,train,train
289105,404850,35685,train,train
289109,404856,35685,train,train
289240,405052,35685,train,train
289455,405395,35685,train,train
289576,405562,35685,train,train
289699,405744,35685,train,train
290066,406274,35685,train,train
290454,406856,35685,train,train
290456,406859,35685,train,train
290472,406879,35685,train,train
290473,406880,35685,train,train
290487,406901,35685,train,train
291353,408162,35685,train,train
291375,408200,35685,train,train
291400,408244,35685,train,train
291401,408245,35685,train,train
291444,408312,35685,train,train
291447,408315,35685,train,train
291534,408460,35685,train,train
292246,409531,35685,train,train
292302,409610,35685,train,train
292370,409718,35685,train,train
292532,409969,35685,train,train
292533,409970,35685,train,train
292546,409985,35685,train,train
292547,409986,35685,train,train
292551,409992,35685,train,train
293124,410740,35686,ignore,train
293125,410741,35686,train,train
293126,410742,35686,train,train
293139,410765,35686,train,train
293142,410768,35686,train,train
293170,410824,35686,train,train
293179,410839,35686,train,train
293657,411591,35686,train,train
293658,411592,35686,train,train
293781,411743,35686,train,train
293815,411787,35686,train,train
293817,411789,35686,train,train
293824,411798,35686,train,train
293835,411818,35686,train,train
297173,416393,35687,ignore,train
297174,416394,35687,train,train
297176,416396,35687,train,train
297178,416398,35687,train,train
297189,416420,35687,train,train
297214,416471,35687,train,train
297342,416672,35687,train,train
297385,416739,35687,train,train
297425,416803,35687,train,train
297426,416805,35687,train,train
297446,416836,35687,train,train
297447,416837,35687,train,train
297473,416872,35687,train,train
299331,419474,35687,train,train
299345,419493,35687,train,train
299346,419494,35687,train,train
299348,419497,35687,train,train
299366,419519,35687,train,train
299367,419520,35687,train,train
299403,419568,35687,train,train
299405,419570,35687,train,train
299424,419590,35687,train,train
299597,419838,35687,train,train
299851,420207,35687,train,train
300230,420761,35687,train,train
300271,420827,35687,train,train
300273,420831,35687,train,train
300300,420877,35687,train,train
300308,420889,35687,train,train
300327,420912,35687,train,train
301690,422854,35687,train,train
301717,422892,35687,train,train
301719,422895,35687,train,train
301720,422896,35687,train,train
301721,422897,35687,train,train
301800,423016,35687,train,train
301801,423017,35687,train,train
301812,423030,35687,train,train
301874,423121,35687,train,train
301991,423310,35687,train,train
302250,423667,35687,train,train
302371,423844,35687,train,train
302921,424659,35687,train,train
302956,424705,35687,train,train
303630,425648,35687,train,train
303641,425662,35687,train,train
303643,425664,35687,train,train
303646,425667,35687,train,train
303649,425670,35687,train,train
303704,425768,35687,train,train
303715,425789,35687,train,train
303795,425901,35687,train,train
303806,425918,35687,train,train
303893,426032,35687,train,train
303964,426133,35687,train,train
303965,426135,35687,train,train
304024,426221,35687,train,train
304057,426268,35687,train,train
304058,426270,35687,train,train
304059,426271,35687,train,train
304068,426284,35687,train,train
304381,426746,35687,train,train
304399,426769,35687,train,train
304934,427574,35687,train,train
304935,427575,35687,train,train
304944,427586,35687,train,train
307202,430747,35688,ignore,train
307383,431036,35688,train,train
308374,432484,35689,ignore,train
308378,432489,35689,train,train
308383,432501,35689,train,train
308384,432502,35689,train,train
308385,432503,35689,train,train
308398,432528,35689,train,train
309341,434111,35690,ignore,train
309458,434299,35690,train,train
309581,434508,35690,train,train
309595,434535,35690,train,train
309647,434619,35690,train,train
309785,434840,35690,train,train
310081,435282,35690,train,train
310185,435433,35690,train,train
310478,435884,35690,train,train
310543,435991,35690,train,train
310544,435992,35690,train,train
310572,436033,35690,train,train
310573,436034,35690,train,train
310576,436040,35690,train,train
310837,436444,35690,train,train
310840,436450,35690,train,train
310841,436451,35690,train,train
310843,436454,35690,train,train
310855,436474,35690,train,train
310861,436481,35690,train,train
310872,436498,35690,train,train
310886,436519,35690,train,train
310908,436555,35690,train,train
311869,438027,35690,train,train
311904,438072,35690,train,train
311907,438076,35690,train,train
311953,438146,35690,train,train
311975,438181,35690,train,train
312670,439101,35690,train,train
312682,439121,35690,train,train
312691,439141,35690,train,train
312715,439181,35690,train,train
312720,439191,35690,train,train
312773,439299,35690,train,train
313334,440072,35690,train,train
313335,440073,35690,train,train
313388,440147,35690,train,train
313389,440148,35690,train,train
313469,440259,35690,train,train
314312,441369,35690,train,train
314313,441370,35690,train,train
314324,441389,35690,train,train
314325,441390,35690,train,train
314326,441391,35690,train,train
315237,442676,35690,train,train
315443,442963,35690,train,train
315487,443030,35690,train,train
315489,443033,35690,train,train
315525,443078,35690,train,train
315526,443080,35690,train,train
315557,443120,35690,train,train
316419,444208,35690,train,train
316420,444209,35690,train,train
316421,444210,35690,train,train
316462,444275,35690,train,train
316463,444276,35690,train,train
316466,444279,35690,train,train
316573,444457,35690,train,train
317327,445545,35690,train,train
317481,445761,35690,train,train
317484,445765,35690,train,train
317512,445798,35690,train,train
317514,445800,35690,train,train
317574,445885,35690,train,train
317580,445895,35690,train,train
318255,446760,35690,train,train
318256,446761,35690,train,train
318263,446771,35690,train,train
318265,446773,35690,train,train
318268,446777,35690,train,train
318289,446811,35690,train,train
318308,446838,35690,train,train
318309,446839,35690,train,train
318698,447435,35690,train,train
318749,447509,35690,train,train
319152,448072,35690,train,train
319209,448148,35690,train,train
319214,448154,35690,train,train
319256,448209,35690,train,train
320025,449217,35690,train,train
320047,449249,35690,train,train
320054,449257,35690,train,train
320080,449301,35690,train,train
320094,449334,35690,train,train
320146,449416,35690,train,train
320205,449522,35690,train,train
320218,449542,35690,train,train
320933,450586,35690,train,train
320977,450649,35690,train,train
320979,450652,35690,train,train
321008,450696,35690,train,train
321025,450723,35690,train,train
321866,451944,35690,train,train
321867,451945,35690,train,train
321885,451975,35690,train,train
321886,451977,35690,train,train
321930,452040,35690,train,train
321931,452041,35690,train,train
322194,452524,35690,train,train
322262,452627,35690,train,train
322464,452908,35690,train,train
322684,453225,35690,train,train
322686,453228,35690,train,train
322744,453304,35690,train,train
322824,453411,35690,train,train
322828,453416,35690,train,train
323310,454135,35690,train,train
324101,455294,35690,train,train
324158,455378,35690,train,train
324218,455479,35690,train,train
324219,455480,35690,train,train
324544,455976,35690,train,train
324848,456410,35690,train,train
324870,456451,35690,train,train
324871,456452,35690,train,train
324897,456499,35690,train,train
324899,456502,35690,train,train
324917,456534,35690,train,train
325705,457651,35690,train,train
325723,457682,35690,train,train
325724,457684,35690,train,train
325747,457724,35690,train,train
325813,457824,35690,train,train
325913,457962,35690,train,train
325914,457963,35690,train,train
325945,458002,35690,train,train
325946,458003,35690,train,train
325981,458044,35690,train,train
325992,458058,35690,train,train
326983,459463,35690,ignore,validation
327000,459498,35690,ignore,validation
327001,459499,35690,ignore,validation
327002,459500,35690,ignore,validation
327018,459516,35690,ignore,validation
327019,459517,35690,ignore,validation
327022,459520,35690,ignore,validation
327036,459546,35690,ignore,validation
327037,459547,35690,ignore,validation
327044,459555,35690,ignore,validation
327336,459949,35690,ignore,validation
327338,459951,35690,ignore,validation
327395,460024,35690,ignore,validation
327397,460026,35690,ignore,validation
327446,460105,35690,ignore,validation
327496,460186,35690,ignore,validation
328298,461349,35690,ignore,validation
328315,461372,35690,ignore,validation
328331,461395,35690,ignore,validation
328332,461397,35690,ignore,validation
328356,461442,35690,ignore,validation
328368,461459,35690,ignore,validation
328781,462015,35690,ignore,validation
328814,462057,35690,ignore,validation
328815,462058,35690,ignore,validation
328839,462090,35690,ignore,validation
328855,462110,35690,ignore,validation
328923,462205,35690,ignore,validation
329659,463315,35690,ignore,validation
330087,464005,35690,ignore,validation
330090,464010,35690,ignore,validation
330130,464066,35690,ignore,validation
330138,464076,35690,ignore,validation
330340,464372,35690,ignore,validation
330345,464380,35690,ignore,validation
330403,464455,35690,ignore,validation
330404,464456,35690,ignore,validation
330451,464535,35690,ignore,validation
330452,464537,35690,ignore,validation
330486,464589,35690,ignore,validation
331047,465429,35690,ignore,validation
331052,465438,35690,ignore,validation
331066,465456,35690,ignore,validation
331067,465457,35690,ignore,validation
331071,465461,35690,ignore,validation
331103,465506,35690,ignore,validation
331140,465564,35690,ignore,validation
331170,465603,35690,ignore,validation
331991,466855,35690,ignore,validation
332648,467840,35690,ignore,validation
332649,467841,35690,ignore,validation
332667,467866,35690,ignore,validation
333418,469079,35690,ignore,validation
333420,469081,35690,ignore,validation
333452,469130,35690,ignore,validation
333453,469131,35690,ignore,validation
333489,469194,35690,ignore,validation
333490,469196,35690,ignore,validation
333522,469252,35690,ignore,validation
333618,469411,35690,ignore,validation
333640,469445,35690,ignore,validation
333663,469477,35690,validation,validation
336271,473205,35691,ignore,validation
336283,473223,35691,ignore,validation
336284,473224,35691,ignore,validation
336293,473243,35691,ignore,validation
336297,473249,35691,ignore,validation
336639,473789,35691,ignore,validation
336640,473791,35691,ignore,validation
336674,473833,35691,ignore,validation
336693,473860,35691,ignore,validation
336742,473922,35691,ignore,validation
336801,474000,35691,ignore,validation
336861,474078,35691,ignore,validation
337033,474311,35691,ignore,validation
338181,475892,35691,ignore,validation
338182,475893,35691,ignore,validation
338194,475912,35691,ignore,validation
338195,475913,35691,ignore,validation
338222,475946,35691,ignore,validation
338223,475947,35691,ignore,validation
338231,475958,35691,ignore,validation
338686,476582,35691,ignore,validation
338704,476608,35691,ignore,validation
338706,476611,35691,ignore,validation
338708,476613,35691,ignore,validation
338800,476740,35691,ignore,validation
338840,476801,35691,ignore,validation
338910,476905,35691,ignore,validation
338912,476907,35691,ignore,validation
338951,476956,35691,validation,validation
340630,479427,35692,ignore,validation
340658,479468,35692,ignore,validation
340717,479574,35692,ignore,validation
340718,479576,35692,ignore,validation
341888,481342,35692,ignore,validation
341906,481370,35692,ignore,validation
341951,481430,35692,ignore,validation
341954,481435,35692,ignore,validation
342015,481515,35692,ignore,validation
342134,481695,35692,ignore,validation
342136,481697,35692,ignore,validation
343527,483895,35692,ignore,validation
343549,483926,35692,ignore,validation
343554,483932,35692,ignore,validation
343555,483933,35692,ignore,validation
343582,483975,35692,ignore,validation
343583,483976,35692,ignore,validation
343648,484081,35692,ignore,validation
343678,484138,35692,ignore,validation
343874,484427,35692,ignore,validation
343975,484597,35692,ignore,validation
344307,485153,35692,ignore,validation
344308,485154,35692,ignore,validation
344325,485177,35692,validation,validation
345494,487029,35693,ignore,validation
345529,487074,35693,ignore,validation
345540,487090,35693,ignore,validation
345722,487328,35693,ignore,validation
345818,487462,35693,ignore,validation
346280,488137,35693,ignore,validation
346292,488166,35693,ignore,validation
346304,488183,35693,ignore,validation
346309,488189,35693,ignore,validation
346310,488190,35693,ignore,validation
346327,488214,35693,ignore,validation
346339,488231,35693,ignore,validation
346590,488554,35693,ignore,validation
346862,488901,35693,ignore,validation
347533,489885,35693,ignore,validation
347534,489887,35693,ignore,validation
347570,489933,35693,ignore,validation
347899,490459,35693,ignore,validation
347914,490483,35693,ignore,validation
347941,490517,35693,ignore,validation
347977,490573,35693,ignore,validation
347978,490574,35693,ignore,validation
347987,490588,35693,ignore,validation
348239,490957,35693,ignore,validation
348272,490998,35693,ignore,validation
348315,491047,35693,validation,validation
349839,493148,35694,ignore,validation
349846,493157,35694,ignore,validation
349881,493209,35694,ignore,validation
349882,493211,35694,ignore,validation
349904,493239,35694,ignore,validation
350363,493893,35694,ignore,validation
350427,493976,35694,ignore,validation
350946,494720,35694,ignore,validation
351311,495250,35694,ignore,validation
351312,495251,35694,ignore,validation
351321,495262,35694,ignore,validation
351326,495267,35694,ignore,validation
351346,495292,35694,ignore,validation
351734,495910,35694,ignore,validation
351768,495970,35694,ignore,validation
351793,496001,35694,ignore,validation
351796,496004,35694,ignore,validation
351861,496091,35694,ignore,validation
351862,496092,35694,ignore,validation
351873,496106,35694,ignore,validation
